﻿tarih;saat;ort_sicaklik;ort_nem;ort_ruzgar;ort_yagis
2019-01-04;00;4.15818341970444;94.0800005594889;3.04066666960716;0.674550000329812
2019-01-04;01;3.18718332449595;91.8933331807454;5.20200002392133;0.549066664775213
2019-01-04;02;2.77528330087662;92.2433331807454;4.54466667175293;0.495650000373522
2019-01-04;03;2.70898331801097;92.0533332824707;5.0846666932106;0.48848333209753
2019-01-04;04;2.22436665892601;92.0933331807454;4.74200001955032;0.512333334982395
2019-01-04;05;2.09786666830381;90.228332901001;5.43399999539057;0.379449999053031
2019-01-04;06;2.00929999152819;90.175;3.89666669170062;0.443049999823173
2019-01-04;07;2.08178332448006;89.7300006866455;2.93133333126704;0.382666666805744
2019-01-04;08;2.35729997555415;88.8633335113525;2.34733332594236;0.400349999467532
2019-01-04;09;1.92176665663719;91.4016666412354;1.91933332979679;0.280550001251201
2019-01-04;10;2.29641663034757;90.6016670227051;1.94466665387154;0.129783333217104
2019-01-04;11;2.89333329598109;85.0513332366943;2.05400000711282;0.0324166666716337
2019-01-04;12;3.15653329690297;78.0166664123535;2.07533333301544;0
2019-01-04;13;3.10123329162598;73.5630002339681;2.84866667191188;0
2019-01-04;14;2.75848332643509;72.1556669871012;3.1140000085036;0
2019-01-04;15;2.51723330418269;70.9346668243408;3.3740000029405;0
2019-01-04;16;2.52989997466405;71.1785003662109;3.53266667524974;0
2019-01-04;17;2.73071662982305;69.7728337605794;4.01800001462301;0.0009833333392938
2019-01-04;18;2.74806662797928;69.5296672821045;4.24466668367386;0.0206499999389053
2019-01-04;19;2.75708330869675;69.2818337758382;3.95933334827423;0.041333333744357
